source,dest,payment,installments,partners,date,source_name,dest_name
41,70,542.69,0,72,2018-06-14,Node 41,Node 70
37,62,7249.32,3665,56,2018-06-15,Node 37,Node 62
42,49,7913.05,1975,43,2018-06-16,Node 42,Node 49
17,20,1326.17,1165,67,2018-06-17,Node 17,Node 20
91,63,6001.81,0,43,2018-06-18,Node 91,Node 63
2,29,4539.58,3876,33,2018-06-19,Node 2,Node 29
18,28,2531.8,4440,79,2018-06-20,Node 18,Node 28
75,96,9421.52,5291,91,2018-06-21,Node 75,Node 96
5,86,4500.23,9991,25,2018-06-22,Node 5,Node 86
11,6,603.29,3050,70,2018-06-23,Node 11,Node 6
73,93,4100.75,71,79,2018-06-24,Node 73,Node 93
3,22,3370.04,167,58,2018-06-25,Node 3,Node 22
65,30,1761.73,245,97,2018-06-26,Node 65,Node 30
89,31,2838.66,1601,67,2018-06-27,Node 89,Node 31
23,57,8123.64,1579,51,2018-06-28,Node 23,Node 57
14,60,4576.12,2174,59,2018-06-29,Node 14,Node 60
31,60,7227.72,1082,56,2018-06-30,Node 31,Node 60
42,38,1355.15,1197,90,2018-07-01,Node 42,Node 38
95,46,5045.94,1772,0,2018-07-02,Node 95,Node 46
15,65,8419.53,3457,31,2018-07-03,Node 15,Node 65
67,68,185.2,212,60,2018-07-04,Node 67,Node 68
71,94,328.86,8113,88,2018-07-05,Node 71,Node 94
64,39,9145.84,5945,5,2018-07-06,Node 64,Node 39
11,15,5688.28,4421,17,2018-07-07,Node 11,Node 15
93,4,5184.15,2583,21,2018-07-08,Node 93,Node 4
72,81,5053.55,7371,33,2018-07-09,Node 72,Node 81
77,78,8072.9,8692,48,2018-07-10,Node 77,Node 78
52,77,7814.04,7028,15,2018-07-11,Node 52,Node 77
81,91,3477.05,5163,18,2018-07-12,Node 81,Node 91
29,50,1886.55,6667,51,2018-07-13,Node 29,Node 50
58,4,172.58,1713,17,2018-07-14,Node 58,Node 4
44,25,1493.53,0,69,2018-07-15,Node 44,Node 25
55,24,3019.42,6262,50,2018-07-16,Node 55,Node 24
69,4,2497.15,5173,27,2018-07-17,Node 69,Node 4
79,86,2982.39,0,5,2018-07-18,Node 79,Node 86
5,21,8543.69,7777,16,2018-07-19,Node 5,Node 21
21,96,977.61,6511,84,2018-07-20,Node 21,Node 96
48,55,6853.8,6285,90,2018-07-21,Node 48,Node 55
16,9,4769.74,2653,22,2018-07-22,Node 16,Node 9
90,49,3463.47,0,21,2018-07-23,Node 90,Node 49
13,49,8741.71,5065,57,2018-07-24,Node 13,Node 49
49,64,3501.59,222,1,2018-07-25,Node 49,Node 64
0,72,9661.05,3883,39,2018-07-26,Node 0,Node 72
97,68,543.01,2915,90,2018-07-27,Node 97,Node 68
6,58,4241.42,6639,23,2018-07-28,Node 6,Node 58
9,1,7759.55,547,73,2018-07-29,Node 9,Node 1
31,76,5259.55,3391,43,2018-07-30,Node 31,Node 76
44,41,1520.54,2784,7,2018-07-31,Node 44,Node 41
63,96,1889.26,9321,81,2018-08-01,Node 63,Node 96
36,20,1233.54,1605,61,2018-08-02,Node 36,Node 20
1,97,1579.49,8966,1,2018-08-03,Node 1,Node 97
63,25,3585.42,4192,76,2018-08-04,Node 63,Node 25
91,60,8314.15,9642,74,2018-08-05,Node 91,Node 60
34,73,334.29,518,36,2018-08-06,Node 34,Node 73
90,25,9080.57,1863,35,2018-08-07,Node 90,Node 25
64,77,7125.74,383,73,2018-08-08,Node 64,Node 77
48,95,7281.14,87,35,2018-08-09,Node 48,Node 95
84,5,3673.1,2202,40,2018-08-10,Node 84,Node 5
58,38,2964.19,10265,43,2018-08-11,Node 58,Node 38
81,85,1054.61,770,26,2018-08-12,Node 81,Node 85
88,87,8249.03,246,45,2018-08-13,Node 88,Node 87
25,91,5791.49,1439,43,2018-08-14,Node 25,Node 91
41,26,7109.43,4006,54,2018-08-15,Node 41,Node 26
63,80,1327.78,5291,21,2018-08-16,Node 63,Node 80
58,49,6981.56,5223,20,2018-08-17,Node 58,Node 49
25,21,4783.79,3997,43,2018-08-18,Node 25,Node 21
6,73,7124.74,5875,83,2018-08-19,Node 6,Node 73
95,56,6285.53,0,66,2018-08-20,Node 95,Node 56
96,61,305.49,726,78,2018-08-21,Node 96,Node 61
28,46,27.77,4027,86,2018-08-22,Node 28,Node 46
12,35,5361.87,8533,68,2018-08-23,Node 12,Node 35
53,21,4275.59,513,26,2018-08-24,Node 53,Node 21
16,64,4665.81,0,46,2018-08-25,Node 16,Node 64
23,63,6296.26,983,16,2018-08-26,Node 23,Node 63
95,77,2350.15,1176,91,2018-08-27,Node 95,Node 77
96,73,177.49,9566,90,2018-08-28,Node 96,Node 73
74,39,4117.42,6990,71,2018-08-29,Node 74,Node 39
19,52,6593.2,4379,77,2018-08-30,Node 19,Node 52
83,50,2091.3,851,8,2018-08-31,Node 83,Node 50
84,75,5832.19,5453,73,2018-09-01,Node 84,Node 75
86,14,2518.98,1509,0,2018-09-02,Node 86,Node 14
74,57,3118.43,3574,96,2018-09-03,Node 74,Node 57
90,74,6213.26,5393,97,2018-09-04,Node 90,Node 74
23,0,8195.84,4016,85,2018-09-05,Node 23,Node 0
59,80,656.27,4413,30,2018-09-06,Node 59,Node 80
88,79,3007.48,10,80,2018-09-07,Node 88,Node 79
22,8,8019.46,0,86,2018-09-08,Node 22,Node 8
31,3,6410.65,3754,1,2018-09-09,Node 31,Node 3
4,85,3662.22,726,55,2018-09-10,Node 4,Node 85
31,83,8622.81,9759,76,2018-09-11,Node 31,Node 83
7,69,9829.64,439,34,2018-09-12,Node 7,Node 69
88,67,8005.84,48,26,2018-09-13,Node 88,Node 67
45,14,8345.95,3837,7,2018-09-14,Node 45,Node 14
81,25,2695.76,1892,4,2018-09-15,Node 81,Node 25
40,76,590.24,6371,35,2018-09-16,Node 40,Node 76
68,99,7182.14,182,62,2018-09-17,Node 68,Node 99
16,55,5001.71,403,76,2018-09-18,Node 16,Node 55
62,76,3444.77,2909,57,2018-09-19,Node 62,Node 76
35,2,8753.94,1177,87,2018-09-20,Node 35,Node 2
77,44,4696.63,0,20,2018-09-21,Node 77,Node 44
9,22,7194.24,0,47,2018-09-22,Node 9,Node 22
93,53,3954.18,1597,1,2018-09-23,Node 93,Node 53
1,62,1799.26,1701,24,2018-09-24,Node 1,Node 62
67,11,8997.81,8609,46,2018-09-25,Node 67,Node 11
65,89,3434.17,0,70,2018-09-26,Node 65,Node 89
83,11,1269.83,0,99,2018-09-27,Node 83,Node 11
9,36,6059.42,0,48,2018-09-28,Node 9,Node 36
31,64,2409.66,3098,82,2018-09-29,Node 31,Node 64
18,25,8989.12,8843,51,2018-09-30,Node 18,Node 25
93,12,9216.61,531,31,2018-10-01,Node 93,Node 12
54,44,149.5,0,86,2018-10-02,Node 54,Node 44
27,57,8373.54,1280,24,2018-10-03,Node 27,Node 57
94,22,4399.73,501,17,2018-10-04,Node 94,Node 22
38,91,8789.4,4942,10,2018-10-05,Node 38,Node 91
73,56,9469.97,750,50,2018-10-06,Node 73,Node 56
17,71,1545.71,1468,82,2018-10-07,Node 17,Node 71
97,85,9240.87,781,5,2018-10-08,Node 97,Node 85
49,1,9024.9,1825,10,2018-10-09,Node 49,Node 1
48,25,236.55,0,88,2018-10-10,Node 48,Node 25
49,20,2050.83,4292,30,2018-10-11,Node 49,Node 20
26,12,3023.27,2505,38,2018-10-12,Node 26,Node 12
30,84,2349.68,0,55,2018-10-13,Node 30,Node 84
46,38,2348.42,4152,31,2018-10-14,Node 46,Node 38
4,60,2339.76,6263,83,2018-10-15,Node 4,Node 60
73,61,247.02,6022,51,2018-10-16,Node 73,Node 61
34,81,1992.67,415,58,2018-10-17,Node 34,Node 81
62,45,6066.79,8819,44,2018-10-18,Node 62,Node 45
23,48,4937.31,10460,32,2018-10-19,Node 23,Node 48
79,88,2002.97,6345,85,2018-10-20,Node 79,Node 88
90,56,5148.72,363,32,2018-10-21,Node 90,Node 56
5,67,9250.09,2535,98,2018-10-22,Node 5,Node 67
69,33,2997.39,0,21,2018-10-23,Node 69,Node 33
12,0,3473.55,2806,95,2018-10-24,Node 12,Node 0
87,78,8782.84,5434,97,2018-10-25,Node 87,Node 78
82,56,4819.56,96,97,2018-10-26,Node 82,Node 56
52,0,9785.31,2438,54,2018-10-27,Node 52,Node 0
82,38,8361.16,1746,58,2018-10-28,Node 82,Node 38
9,40,2228.92,0,68,2018-10-29,Node 9,Node 40
64,87,3203.23,1276,20,2018-10-30,Node 64,Node 87
71,23,356.65,3993,37,2018-10-31,Node 71,Node 23
40,64,5741.13,7329,93,2018-11-01,Node 40,Node 64
78,4,9093.05,3641,10,2018-11-02,Node 78,Node 4
32,7,659.47,1520,75,2018-11-03,Node 32,Node 7
86,4,9388.67,4893,26,2018-11-04,Node 86,Node 4
6,60,8315.56,761,11,2018-11-05,Node 6,Node 60
26,85,9729.38,3986,93,2018-11-06,Node 26,Node 85
38,68,843.44,1458,38,2018-11-07,Node 38,Node 68
95,49,1060.28,1397,20,2018-11-08,Node 95,Node 49
93,33,5598.76,5013,9,2018-11-09,Node 93,Node 33
43,24,4650.95,3758,55,2018-11-10,Node 43,Node 24
60,51,9002.4,1412,99,2018-11-11,Node 60,Node 51
3,8,9354.86,623,50,2018-11-12,Node 3,Node 8
95,25,4903.05,3152,64,2018-11-13,Node 95,Node 25
21,68,7956.55,4863,29,2018-11-14,Node 21,Node 68
27,88,9089.58,3067,94,2018-11-15,Node 27,Node 88
9,96,344.05,762,37,2018-11-16,Node 9,Node 96
16,34,4418.45,3452,42,2018-11-17,Node 16,Node 34
18,50,3144.1,6332,81,2018-11-18,Node 18,Node 50
46,72,9844.06,3106,88,2018-11-19,Node 46,Node 72
83,25,39.13,2024,11,2018-11-20,Node 83,Node 25
74,16,9738.91,3,69,2018-11-21,Node 74,Node 16
0,50,7169.11,427,69,2018-11-22,Node 0,Node 50
19,37,7870.27,3797,71,2018-11-23,Node 19,Node 37
5,66,4114.23,5650,69,2018-11-24,Node 5,Node 66
21,59,375.7,2053,7,2018-11-25,Node 21,Node 59
63,22,4230.94,3548,6,2018-11-26,Node 63,Node 22
53,56,6500.37,37,93,2018-11-27,Node 53,Node 56
2,32,2106.69,3169,46,2018-11-28,Node 2,Node 32
3,5,9643.79,10463,80,2018-11-29,Node 3,Node 5
1,95,4816.63,4554,95,2018-11-30,Node 1,Node 95
90,45,9982.33,532,26,2018-12-01,Node 90,Node 45
16,59,1585.55,1915,33,2018-12-02,Node 16,Node 59
75,73,3499.95,1069,70,2018-12-03,Node 75,Node 73
27,51,5959.59,1786,47,2018-12-04,Node 27,Node 51
51,53,4104.97,5202,40,2018-12-05,Node 51,Node 53
84,33,4993.79,3626,40,2018-12-06,Node 84,Node 33
94,64,12.68,170,1,2018-12-07,Node 94,Node 64
1,41,5855.61,6191,69,2018-12-08,Node 1,Node 41
49,57,7473.28,2298,41,2018-12-09,Node 49,Node 57
49,74,1211.94,1979,43,2018-12-10,Node 49,Node 74
92,43,8423.66,3052,62,2018-12-11,Node 92,Node 43
19,5,7061.3,2677,82,2018-12-12,Node 19,Node 5
38,36,6350.46,5914,38,2018-12-13,Node 38,Node 36
41,92,1849.15,3303,89,2018-12-14,Node 41,Node 92
62,5,2914.53,3649,94,2018-12-15,Node 62,Node 5
19,43,1359.78,927,80,2018-12-16,Node 19,Node 43
12,87,6689.54,4230,21,2018-12-17,Node 12,Node 87
51,64,8635.0,0,2,2018-12-18,Node 51,Node 64
22,19,9936.82,3456,59,2018-12-19,Node 22,Node 19
29,79,7107.34,0,11,2018-12-20,Node 29,Node 79
59,50,884.4,5521,86,2018-12-21,Node 59,Node 50
58,60,9894.07,4025,67,2018-12-22,Node 58,Node 60
48,76,8948.6,2996,81,2018-12-23,Node 48,Node 76
15,83,2375.7,2424,72,2018-12-24,Node 15,Node 83
9,39,9432.41,8641,99,2018-12-25,Node 9,Node 39
88,30,4051.61,2531,21,2018-12-26,Node 88,Node 30
83,59,9314.52,1435,95,2018-12-27,Node 83,Node 59
13,70,1468.98,2229,22,2018-12-28,Node 13,Node 70
14,32,2661.42,1698,76,2018-12-29,Node 14,Node 32
94,37,7651.03,5670,47,2018-12-30,Node 94,Node 37
61,26,6276.86,1365,92,2018-12-31,Node 61,Node 26
5,82,6730.61,1272,16,2019-01-01,Node 5,Node 82
98,1,1413.6,1028,28,2019-01-02,Node 98,Node 1
48,2,4028.06,0,13,2019-01-03,Node 48,Node 2
7,77,859.11,0,60,2019-01-05,Node 7,Node 77
3,55,1117.2,0,59,2019-01-06,Node 3,Node 55
69,55,378.94,4431,53,2019-01-07,Node 69,Node 55
9,82,9676.93,10837,63,2019-01-08,Node 9,Node 82
60,22,7078.68,105,58,2019-01-09,Node 60,Node 22
86,40,4542.99,404,88,2019-01-10,Node 86,Node 40
33,24,1936.39,1799,46,2019-01-11,Node 33,Node 24
61,3,2595.67,5108,0,2019-01-12,Node 61,Node 3
16,0,5612.36,1694,31,2019-01-13,Node 16,Node 0
82,47,7172.34,5960,5,2019-01-14,Node 82,Node 47
48,39,7030.59,166,68,2019-01-15,Node 48,Node 39
69,0,3225.62,4723,74,2019-01-16,Node 69,Node 0
55,21,5860.72,2339,0,2019-01-17,Node 55,Node 21
28,39,8688.62,6953,13,2019-01-18,Node 28,Node 39
51,53,7164.39,0,18,2019-01-20,Node 51,Node 53
57,15,8578.64,2702,43,2019-01-21,Node 57,Node 15
34,45,6387.81,11602,52,2019-01-22,Node 34,Node 45
49,26,276.09,7403,21,2019-01-23,Node 49,Node 26
69,61,7652.33,9995,87,2019-01-24,Node 69,Node 61
93,2,8186.48,11919,68,2019-01-25,Node 93,Node 2
68,71,5220.45,2096,54,2019-01-26,Node 68,Node 71
2,92,4796.62,2654,67,2019-01-27,Node 2,Node 92
57,49,2237.52,5663,37,2019-01-28,Node 57,Node 49
17,22,4863.63,8835,62,2019-01-29,Node 17,Node 22
55,93,9098.06,3817,93,2019-01-30,Node 55,Node 93
85,33,6497.54,9535,94,2019-01-31,Node 85,Node 33
1,42,360.13,0,68,2019-02-01,Node 1,Node 42
64,28,771.31,4892,65,2019-02-02,Node 64,Node 28
93,42,2688.45,5590,42,2019-02-03,Node 93,Node 42
90,61,5817.36,1846,7,2019-02-04,Node 90,Node 61
21,9,5288.4,0,14,2019-02-05,Node 21,Node 9
4,41,445.67,6282,33,2019-02-06,Node 4,Node 41
95,62,492.75,6476,62,2019-02-07,Node 95,Node 62
37,10,832.44,1531,72,2019-02-08,Node 37,Node 10
50,90,364.84,8838,34,2019-02-09,Node 50,Node 90
2,48,8768.55,2265,43,2019-02-10,Node 2,Node 48
53,61,7692.79,4737,91,2019-02-11,Node 53,Node 61
49,38,3779.06,7377,87,2019-02-12,Node 49,Node 38
95,71,8232.78,2007,30,2019-02-13,Node 95,Node 71
6,59,9212.35,5821,95,2019-02-14,Node 6,Node 59
2,65,6333.26,4463,93,2019-02-15,Node 2,Node 65
61,25,6542.11,3181,31,2019-02-16,Node 61,Node 25
72,2,584.73,1530,99,2019-02-17,Node 72,Node 2
52,91,2001.75,1041,36,2019-02-18,Node 52,Node 91
79,26,3875.09,3462,40,2019-02-19,Node 79,Node 26
78,77,6979.44,3954,6,2019-02-20,Node 78,Node 77
34,58,6582.36,2712,36,2019-02-21,Node 34,Node 58
26,33,5728.66,4032,46,2019-02-22,Node 26,Node 33
17,47,3627.99,1945,28,2019-02-23,Node 17,Node 47
64,78,6976.09,1547,44,2019-02-24,Node 64,Node 78
21,63,1608.04,5470,10,2019-02-25,Node 21,Node 63
8,72,9767.34,11682,23,2019-02-26,Node 8,Node 72
20,46,494.1,3606,17,2019-02-27,Node 20,Node 46
17,39,7995.33,1798,89,2019-02-28,Node 17,Node 39
15,95,5913.71,8521,81,2019-03-01,Node 15,Node 95
69,40,7820.89,2743,24,2019-03-02,Node 69,Node 40
0,7,824.51,10817,57,2019-03-03,Node 0,Node 7
70,34,3046.94,3865,72,2019-03-04,Node 70,Node 34
22,31,8524.59,4717,89,2019-03-05,Node 22,Node 31
30,8,2986.22,0,83,2019-03-06,Node 30,Node 8
58,25,4780.73,2660,38,2019-03-07,Node 58,Node 25
94,59,8290.9,3112,85,2019-03-08,Node 94,Node 59
47,9,7638.84,2890,39,2019-03-09,Node 47,Node 9
62,53,1127.16,0,70,2019-03-10,Node 62,Node 53
11,51,5251.11,6242,21,2019-03-11,Node 11,Node 51
59,49,5385.87,563,48,2019-03-12,Node 59,Node 49
29,53,3325.81,8826,68,2019-03-13,Node 29,Node 53
99,83,1238.97,2599,17,2019-03-14,Node 99,Node 83
26,22,9213.81,2517,63,2019-03-15,Node 26,Node 22
67,15,3183.65,193,5,2019-03-16,Node 67,Node 15
71,99,8471.31,2462,0,2019-03-17,Node 71,Node 99
59,22,8358.39,696,68,2019-03-18,Node 59,Node 22
97,46,8543.54,270,60,2019-03-19,Node 97,Node 46
88,44,8841.12,4536,43,2019-03-20,Node 88,Node 44
40,43,7106.84,4315,35,2019-03-21,Node 40,Node 43
36,9,217.19,6823,14,2019-03-22,Node 36,Node 9
1,5,2458.68,2235,39,2019-03-23,Node 1,Node 5
93,92,2395.45,1842,68,2019-03-24,Node 93,Node 92
97,50,3867.38,0,58,2019-03-25,Node 97,Node 50
26,88,9516.7,11768,33,2019-03-26,Node 26,Node 88
46,32,8959.63,1417,70,2019-03-27,Node 46,Node 32
5,90,332.74,4251,25,2019-03-28,Node 5,Node 90
99,77,9798.58,7999,50,2019-03-29,Node 99,Node 77
56,29,6118.03,9298,68,2019-03-30,Node 56,Node 29
51,55,7469.37,2481,69,2019-03-31,Node 51,Node 55
75,98,8680.6,1120,48,2019-04-01,Node 75,Node 98
9,14,7200.43,1947,85,2019-04-02,Node 9,Node 14
50,95,528.23,3486,87,2019-04-03,Node 50,Node 95
79,33,5906.98,882,84,2019-04-04,Node 79,Node 33
64,43,5864.86,203,50,2019-04-05,Node 64,Node 43
62,20,5080.6,293,65,2019-04-06,Node 62,Node 20
24,52,7056.19,4843,14,2019-04-07,Node 24,Node 52
61,4,5658.99,11717,19,2019-04-08,Node 61,Node 4
31,83,9182.49,3625,94,2019-04-09,Node 31,Node 83
18,66,2510.13,0,55,2019-04-11,Node 18,Node 66
77,91,7612.54,147,66,2019-04-12,Node 77,Node 91
1,31,781.39,3719,30,2019-04-13,Node 1,Node 31
84,68,7407.47,669,80,2019-04-14,Node 84,Node 68
34,93,3959.05,1034,81,2019-04-15,Node 34,Node 93
21,79,4958.56,5481,35,2019-04-16,Node 21,Node 79
88,31,2922.98,317,56,2019-04-17,Node 88,Node 31
85,82,1245.99,4293,41,2019-04-18,Node 85,Node 82
2,79,121.91,2210,2,2019-04-19,Node 2,Node 79
88,48,1610.12,5127,23,2019-04-20,Node 88,Node 48
74,94,2779.17,3818,48,2019-04-21,Node 74,Node 94
73,60,5589.74,1716,53,2019-04-22,Node 73,Node 60
83,10,3370.23,4189,60,2019-04-23,Node 83,Node 10
79,54,5366.84,6330,51,2019-04-24,Node 79,Node 54
39,99,9970.87,1196,21,2019-04-25,Node 39,Node 99
23,61,8070.26,741,63,2019-04-26,Node 23,Node 61
66,67,2008.56,7743,83,2019-04-27,Node 66,Node 67
74,83,8235.55,312,90,2019-04-28,Node 74,Node 83
42,63,7479.16,5295,35,2019-04-29,Node 42,Node 63
47,57,5491.07,5473,75,2019-04-30,Node 47,Node 57
20,97,9945.83,382,53,2019-05-01,Node 20,Node 97
56,65,324.58,2026,42,2019-05-02,Node 56,Node 65
37,46,1163.79,2776,66,2019-05-03,Node 37,Node 46
5,65,8504.07,3691,99,2019-05-04,Node 5,Node 65
4,81,4270.31,2183,69,2019-05-05,Node 4,Node 81
80,55,835.51,4541,40,2019-05-06,Node 80,Node 55
7,73,5370.56,4516,37,2019-05-07,Node 7,Node 73
97,27,4223.15,2913,97,2019-05-08,Node 97,Node 27
13,3,3994.74,8551,22,2019-05-09,Node 13,Node 3
44,84,7742.87,6,88,2019-05-10,Node 44,Node 84
6,1,2303.46,1938,21,2019-05-11,Node 6,Node 1
22,27,2673.95,10856,5,2019-05-13,Node 22,Node 27
35,48,6987.51,7296,21,2019-05-14,Node 35,Node 48
50,28,2418.35,81,34,2019-05-15,Node 50,Node 28
96,13,373.04,1223,57,2018-01-02,Node 96,Node 13
87,17,4910.37,8446,61,2018-01-03,Node 87,Node 17
54,41,1184.47,3995,37,2018-01-04,Node 54,Node 41
45,95,7007.21,6286,87,2018-01-05,Node 45,Node 95
72,5,9920.05,1263,61,2018-01-06,Node 72,Node 5
97,14,2468.35,0,35,2018-01-07,Node 97,Node 14
1,43,2060.53,1010,25,2018-01-08,Node 1,Node 43
19,57,3917.63,1476,31,2018-01-09,Node 19,Node 57
31,2,9796.87,337,77,2018-01-10,Node 31,Node 2
46,96,7910.46,2827,7,2018-01-11,Node 46,Node 96
47,21,1363.35,6464,6,2018-01-12,Node 47,Node 21
6,14,1310.16,1977,94,2018-01-13,Node 6,Node 14
88,26,7794.96,2898,27,2018-01-14,Node 88,Node 26
11,2,8649.79,2232,14,2018-01-15,Node 11,Node 2
52,6,4531.97,5514,74,2018-01-16,Node 52,Node 6
34,54,6963.67,2068,18,2018-01-17,Node 34,Node 54
6,56,1591.5,1947,8,2018-01-18,Node 6,Node 56
56,10,4730.29,1884,79,2018-01-19,Node 56,Node 10
22,79,3454.36,1281,86,2018-01-20,Node 22,Node 79
17,87,648.62,7303,12,2018-01-21,Node 17,Node 87
88,32,2696.63,2697,71,2018-01-22,Node 88,Node 32
34,16,225.35,865,19,2018-01-23,Node 34,Node 16
99,77,7333.5,3646,54,2018-01-24,Node 99,Node 77
86,0,9560.05,868,37,2018-01-25,Node 86,Node 0
31,44,9664.88,3280,79,2018-01-26,Node 31,Node 44
78,22,9653.63,4585,76,2018-01-27,Node 78,Node 22
64,58,827.15,3416,28,2018-01-28,Node 64,Node 58
73,42,7781.74,979,64,2018-01-29,Node 73,Node 42
98,46,7411.03,0,18,2018-01-30,Node 98,Node 46
57,43,7321.13,4245,45,2018-01-31,Node 57,Node 43
15,91,5773.5,2898,41,2018-02-01,Node 15,Node 91
31,37,8460.21,722,46,2018-02-02,Node 31,Node 37
68,84,4791.32,5993,91,2018-02-03,Node 68,Node 84
7,92,2668.2,8838,25,2018-02-04,Node 7,Node 92
51,50,8894.14,9414,69,2018-02-05,Node 51,Node 50
36,29,3287.08,1802,90,2018-02-06,Node 36,Node 29
51,34,6544.69,1536,66,2018-02-07,Node 51,Node 34
80,69,8573.22,4895,71,2018-02-08,Node 80,Node 69
47,24,2127.8,1923,21,2018-02-09,Node 47,Node 24
61,53,7840.14,193,41,2018-02-10,Node 61,Node 53
52,80,5725.49,447,72,2018-02-11,Node 52,Node 80
18,50,131.99,3836,99,2018-02-12,Node 18,Node 50
13,55,1798.2,663,34,2018-02-13,Node 13,Node 55
12,56,5357.54,2180,78,2018-02-14,Node 12,Node 56
24,84,8415.61,2424,96,2018-02-15,Node 24,Node 84
42,88,3463.44,712,66,2018-02-16,Node 42,Node 88
5,73,5738.01,3850,30,2018-02-17,Node 5,Node 73
88,77,3342.12,2425,74,2018-02-18,Node 88,Node 77
4,9,3904.38,1635,59,2018-02-19,Node 4,Node 9
64,32,5578.68,208,13,2018-02-20,Node 64,Node 32
68,7,6908.52,5699,93,2018-02-21,Node 68,Node 7
13,69,1382.86,7464,5,2018-02-22,Node 13,Node 69
0,48,5136.83,2940,28,2018-02-23,Node 0,Node 48
37,93,1877.95,7133,46,2018-02-24,Node 37,Node 93
56,30,2845.81,4833,71,2018-02-25,Node 56,Node 30
1,3,1827.49,4836,2,2018-02-26,Node 1,Node 3
84,7,7633.65,3221,16,2018-02-27,Node 84,Node 7
85,56,5028.52,1844,72,2018-02-28,Node 85,Node 56
13,56,1969.86,5515,31,2018-03-01,Node 13,Node 56
14,54,1324.48,2580,91,2018-03-02,Node 14,Node 54
36,7,5237.44,400,29,2018-03-03,Node 36,Node 7
71,6,2692.36,3850,10,2018-03-04,Node 71,Node 6
49,50,206.55,3311,58,2018-03-05,Node 49,Node 50
55,8,8094.88,3227,45,2018-03-06,Node 55,Node 8
91,49,9124.38,1666,13,2018-03-07,Node 91,Node 49
65,39,6326.36,78,44,2018-03-08,Node 65,Node 39
45,21,577.39,1635,56,2018-03-09,Node 45,Node 21
66,12,4470.76,2751,89,2018-03-10,Node 66,Node 12
12,86,9576.65,293,13,2018-03-11,Node 12,Node 86
45,60,6780.3,7587,4,2018-03-12,Node 45,Node 60
30,27,82.01,744,59,2018-03-13,Node 30,Node 27
36,39,2885.42,624,10,2018-03-14,Node 36,Node 39
80,98,348.4,10270,17,2018-03-15,Node 80,Node 98
27,52,5453.53,5089,7,2018-03-16,Node 27,Node 52
29,68,8260.52,0,28,2018-03-17,Node 29,Node 68
86,81,5707.22,0,93,2018-03-18,Node 86,Node 81
94,68,639.95,3206,91,2018-03-19,Node 94,Node 68
34,12,9845.21,0,76,2018-03-20,Node 34,Node 12
75,12,2004.63,0,83,2018-03-21,Node 75,Node 12
69,57,2288.08,345,57,2018-03-22,Node 69,Node 57
11,72,629.21,2696,12,2018-03-23,Node 11,Node 72
56,94,8906.06,974,91,2018-03-24,Node 56,Node 94
87,82,1070.3,193,52,2018-03-25,Node 87,Node 82
23,56,7273.71,4671,42,2018-03-26,Node 23,Node 56
39,8,7328.09,3912,27,2018-03-27,Node 39,Node 8
20,24,2344.89,4573,2,2018-03-28,Node 20,Node 24
46,21,4492.43,34,62,2018-03-29,Node 46,Node 21
75,62,9445.32,909,91,2018-03-30,Node 75,Node 62
50,99,638.64,5304,51,2018-03-31,Node 50,Node 99
97,54,2536.5,0,35,2018-04-01,Node 97,Node 54
66,71,5296.09,2150,21,2018-04-02,Node 66,Node 71
45,37,675.32,4228,12,2018-04-03,Node 45,Node 37
60,27,3508.49,133,26,2018-04-04,Node 60,Node 27
43,53,8492.67,0,94,2018-04-05,Node 43,Node 53
33,6,5582.01,797,34,2018-04-06,Node 33,Node 6
46,33,7278.85,79,97,2018-04-07,Node 46,Node 33
62,45,7685.9,9105,34,2018-04-08,Node 62,Node 45
82,33,7787.31,8022,91,2018-04-09,Node 82,Node 33
21,43,9354.85,1103,65,2018-04-10,Node 21,Node 43
48,96,4870.2,3491,69,2018-04-11,Node 48,Node 96
39,9,8916.73,10399,99,2018-04-12,Node 39,Node 9
84,99,9004.24,4300,53,2018-04-13,Node 84,Node 99
22,48,5863.39,2570,88,2018-04-14,Node 22,Node 48
70,65,50.86,1287,30,2018-04-15,Node 70,Node 65
64,84,510.23,6126,33,2018-04-16,Node 64,Node 84
2,97,3221.85,1649,6,2018-04-17,Node 2,Node 97
83,12,1080.89,75,63,2018-04-18,Node 83,Node 12
60,8,5196.55,8008,14,2018-04-19,Node 60,Node 8
28,57,8255.65,1693,13,2018-04-20,Node 28,Node 57
59,33,7970.79,813,98,2018-04-21,Node 59,Node 33
61,90,6831.69,2001,23,2018-04-22,Node 61,Node 90
67,55,6936.11,129,45,2018-04-23,Node 67,Node 55
61,72,2807.75,3922,25,2018-04-24,Node 61,Node 72
69,37,6944.09,0,79,2018-04-26,Node 69,Node 37
97,11,5762.1,5497,63,2018-04-27,Node 97,Node 11
34,90,1470.32,11712,72,2018-04-28,Node 34,Node 90
6,41,918.28,3815,48,2018-04-29,Node 6,Node 41
28,25,8877.68,3863,43,2018-04-30,Node 28,Node 25
88,46,2715.21,0,48,2018-05-01,Node 88,Node 46
78,90,8433.05,2350,39,2018-05-02,Node 78,Node 90
17,33,1108.72,2018,99,2018-05-03,Node 17,Node 33
12,37,4683.76,4709,56,2018-05-04,Node 12,Node 37
18,70,7640.12,1007,6,2018-05-05,Node 18,Node 70
24,54,5123.13,3738,23,2018-05-06,Node 24,Node 54
